publishedAt,authorDisplayName,textDisplay,likeCount,Channel
2024-10-06T16:20:43Z,@maichelkareth6164,"Nomor Urut 3 seperti preman pasar pakaiannya. Tidak usah cari muka model gitu, debat ini resmi jadi sopan dikitlah......... Penjilat ke suporter Persija",0,Kompas TV
2024-10-06T16:16:58Z,@alvayunus4860,Rano karno sombong amat blm jdi aja gimana kalau dah jadi,3,Kompas TV
2024-10-06T16:15:12Z,@adityaperdana3816,Coblos semua,3,Kompas TV
2024-10-07T03:59:17Z,@gembelelit9197,Tanda pengagum anis basw edan,0,Kompas TV
2024-10-06T16:14:33Z,@BgGojin,Allin Maspram bang dul🎉,6,Kompas TV
2024-10-06T16:14:17Z,@kameraHome-wc3bg,"menurut debat tadi 80% kamil,20 % Parno,10% darma",5,Kompas TV
2024-10-06T16:16:21Z,@Dollarkuning863,Menurut kamu kan kalau saya tidak demikian😅,5,Kompas TV
2024-10-06T16:18:52Z,@munirulikhwan7478,Matematika -10,2,Kompas TV
2024-10-06T16:57:28Z,@pengelana_tv,"rakyat jakarta ogah pilih RK penghina jakarta, jabar saja gagal total",4,Kompas TV
2024-10-06T17:12:51Z,@ladylibra784,​@@pengelana_tviya pa,0,Kompas TV
2024-10-06T17:58:33Z,@ChellyHarahap,Betull,0,Kompas TV
2024-10-06T16:12:39Z,@GatotSuherman-dg5rm,Debat basi semuanya. Suah duduk paling ngasih kartu2.,3,Kompas TV
2024-10-06T16:14:17Z,@aminahsofyan3757,😂😂😂😂😂😂,1,Kompas TV
2024-10-06T16:10:33Z,@SmartMillionaireIndonesia,Dukung bang dharma 💪,27,Kompas TV
2024-10-07T05:41:07Z,@tsaiweinitsaiweinitsaiwein7804,Boneka si jkw,0,Kompas TV
2024-10-06T16:10:25Z,@nylaagstn,Ayo pak RK kami yakin anda gubernur yang tepat untuk JAKARTA 🥳🥳🥳🥳,10,Kompas TV
2024-10-06T16:44:35Z,@pengelana_tv,ogah dukung penghina jakarta,4,Kompas TV
2024-10-06T16:50:30Z,@nylaagstn,@@pengelana_tv orang yang ngerti pendidikan dan punya jasa untuk negara ga akan se sumbar kayak nomor urut 3 🤪🤪,0,Kompas TV
2024-10-06T18:12:54Z,@ChellyHarahap,🎉🎉🎉🎉,0,Kompas TV
2024-10-14T05:30:39Z,@yt_review1792,"klo soal WFH, gua ngedukung no 1 aja dah wkwk",0,TV One
2024-10-13T16:37:23Z,@jiaqorifatunnisa9338,"Cagub no urut dua keliatan gk bisa krja,ngomong nya aja berbelok2 gk cerdas aprti no urut 1 dan 3",0,TV One
2024-10-13T15:44:53Z,@jiaqorifatunnisa9338,"Rana sejenis org yg gk bisa jaga badan,wktu mudanya ganteng banget tapi skrg 1 juta persen berbeda.keliatan RK yg pandai urus badan sehingga keliatan awet muda.",0,TV One
2024-10-13T15:42:13Z,@jiaqorifatunnisa9338,Tetap RK yg akn menang,0,TV One
2024-10-13T15:21:04Z,@SiusSurya,01 dan 03 adalah calon partai politik yg identik dgn perebutan  &quot;KEKUASAAN&quot;ketika dalam perebutan itu pasti tongkat kekuasaan akan terlepas dan  jatuh. Ketika itulah 02 mengambilnya dgn mudah utk di bawa ke garis finish...,1,TV One
2024-10-13T08:24:36Z,@rockykopung396,TUHAN BERKATI PA DHARMA📌✨,0,TV One
2024-10-13T06:28:20Z,@gayatrilorentina6832,❤❤ayo warga jakarta pilihlah no 02  insya Allah amanah ❤ ayo pilih dari hati nurani!,0,TV One
2024-10-13T01:52:27Z,@SiusSurya,Nomor 3 auranya bagus,2,TV One
2024-10-12T21:45:32Z,@pejuangreceh-rk4vu,"mao siapepun yg jadi tolong lah pak jalan kalo udh sempit trotoar gausah diperbesar, diperbaiki aja juga udh cukup..<br>diperbesar lagi juga bukan digunakan pejalan kaki, tapi untuk pedagang kaki lima sama tukanh parkir..... <br>liat aja noh cikini, raden saleh, dr satrio, <br>jadi makin macet trotiar dibuat dagang , otomatis yg makan pada markir mengganggu semua..",0,TV One
2024-10-12T20:45:13Z,@joedoank676,PISS 2,0,TV One
2024-10-12T20:14:30Z,@joedoank676,02 calon gubernur rakyat !! Independen !,0,TV One
2024-10-12T18:45:20Z,@paridsalman9,Cuma Ridwan Kamil yang tak perlu teks,0,TV One
2024-10-12T18:44:44Z,@paridsalman9,Lah gemeteran tuh nomer 2 wkwkwk😂😂,0,TV One
2024-10-12T16:58:57Z,@rcchannel28,Masuk di akal pak dharma,2,TV One
2024-10-12T12:37:09Z,@Antikorupsi10,Pilih yg independen yg pasti mereka kerja buat warga tanpa mikir partainya jadi insyaallah&#39; APBD effective dan memang seharus nya. <br>Dan semoga ada program pembendungan seluruh pantai di DKI,0,TV One
2024-10-12T12:28:04Z,@kaosanime8725,"CCTV bagus sih tapi tidak mencegah kejahatan, klopun dapat videonya juga sudah terlanjur terjadi.<br><br>mungkin bisa dgn fokus pada bagaimana meningkatkan moralitas masyarakat dan tidak keracunan jiwanya oleh dunia digital, konten kekerasan, konten pamer, dll yang sangat merusak Jiwa, Akal dan perilaku.",0,TV One
2024-10-12T12:21:38Z,@kaosanime8725,Jelassss.. Gerakan coblos NON Partai,0,TV One
2024-10-12T10:35:50Z,@ajoelwarcoc,Dharmakun kunfayakun  menang  gub wagub  dki jakarta  🔥🔥🔥👍👍👍💚🤲💪,0,TV One
2024-10-12T09:39:35Z,@ajoelwarcoc,tetap  Dharnakun dong 🔥🔥🔥,0,TV One
2024-10-12T03:16:38Z,@afekrahmat3676,Bang Dharma,0,TV One
2024-10-11T19:21:36Z,@RR1995Black,DHARMAKUN PASANG COCOK UTK DKI,0,TV One
2024-10-11T05:15:53Z,@santoteguh7823,Siapapun yang jadi JKT....<br>Tidak akan ada perubahan..<br>Krn pungli sudah mendarah daging...nak<br>Yg rakyat percaya....<br>Mereka tambah kaya raya 😂😂,0,TV One
2024-10-10T14:58:25Z,@buyafadhil,Pilih 01...sdh pengalaman menjadi seorang pimpinan daerah,0,TV One
2024-10-10T11:43:25Z,@dotpiss7808,kenapa mata nya RK agak lebih menutup yang kanan dibandingkan yang kiri? apakah beliau sedang sakit? saya baru memperhatikan melihat debat ini.,0,TV One
2024-10-10T06:27:49Z,@kvnjvne7932,dharmakun best wkwkwkkwkwkwkkwkwkwkkwkwkw,0,TV One
2024-10-10T03:29:44Z,@dinidevianti3523,"Biasanya petugas partai beban setoran nya ke &quot; Atasannya&quot; Berattt..., kepentingan golongan nya punya kecenderungan lbh tinggi...",0,TV One
2024-10-09T23:05:02Z,@S7rusakParah,"Saya alumni ITB fans berat Anies. Saya tidak akan coblos 3, tapi akan pilih DARMAKUN😅😅. Point pentingnya dia adalah REALISTIS, siatem PRIORITAS dan mengutamakan ADAB.",0,TV One
2024-10-09T23:03:45Z,@S7rusakParah,"Hahahah meskipun dr survey plg jelek, tyt pas debat malah plg bagus itu yg Darma Pong😂😂",0,TV One
2024-10-09T19:29:58Z,@abdi-15,Klo saya warga jakarta akan pilih dan ajak yang syaa bisa untuk pilih no.2.,0,TV One
2024-10-09T19:26:36Z,@Izdihaar-Barokalloh88,"Jadi gini mas menurut saya, ini menurut sy lho<br>Gk tau kl menurut orng lain karena orng lain tdk sm dengan sy. Jd ini menurut sy aj, bkn menurut orang lain, karena ini asli dari pemikiran sy aj ya, Jd pemikiran sy tidk sama dengan pemikiran orng lain. Kl pemikiran sy sama dengan orang lain berarti orng lain berfikir sm dengan sy ya kan . Jd ya gt lah bahwa fikiran sy tdk sama dengan orng lain, apa yg orang lain fikirkan blm tentu sm dengan sy <br>Jangan di samakan ya, sy berfikir bgni blm tentu sm dengan orang lain<br>Ya iyalah ini kan menurut saya bkn menurut orang lain. Harus di garis bawahi bahwa ini cuma pemikiran saya sendiri <br>Karena menurut saya tdk ada yg perlu sy sampaikan, jadi menurut sy, sy akhiri pembahasan ini.<br>Itu aj si menurut saya. Terima kasih. 😅🙏",0,TV One
2024-10-09T17:55:58Z,@KasmanKasman-i2d,Dari ketiga calon. Yang pantes ya no 1 lah. Utk DKI.,0,TV One
2024-10-09T17:47:16Z,@rifa8746,"Ayo warga DKI pilih yg independen,bukan calon yg diatur oleh ketum partai.",1,TV One
2024-10-09T17:34:35Z,@kangahmad4566,"Tittle  panelis ngeri2 semua, tapi sayang cuma mainan bola aja otak nya gak di pake buat nguji para paslon wkwkwkw <br>Sekolah tinggi2 cuma milih bola doang rugi dong 😂😂😂",0,TV One
2024-10-09T17:10:38Z,@kangahmad4566,Kenapa pembicara paslon 02 kureng bet cok gak ada yang lebih tua lagi tah??,0,TV One
2024-10-09T15:58:58Z,@vooaurel3286,Pasangan yg dikatakan boneka..kita balik opininya begini :<br>Partai tau ada pasangan independent maju makanya bentuk koalisi besar utk hadapi paslon 02❤,0,TV One
2024-10-09T15:07:27Z,@indonesiantricker7063,"Ayo rakyat buka mata kalian, itu sudah jelas dikasih calon pemimpin yg berjuang untuk kalian, bukan untuk kepentingan kelompok tertentu. Kalau masih salah pilih brarti emang udah layak KIAMAT, ga ketolong.",2,TV One
2024-10-08T16:41:54Z,@Officialpalimedia,"Gausah banyak program2an. Omong kosong. Bpjs tenaga kerja sudah ada yang namanya jht dan jkp. Tapi pekerja sukit klaim karna perusahaan nunggak bayar bahkan sampai 5 bln. Salah satunya perusahaan milik pendiri salah satu partai pendukung lo RK, yang nama medianya bahkan ada di backdrop debat ini. Tertibkan program yg sudah ada. Baru bicara program baru..",0,TV One
2024-10-08T11:11:38Z,@IdaMeliyantii-h3b,ga ada program ngasi kerjaan untuk masberto<br>pasti banyak yg nyoblos deh 😂,0,TV One
2024-10-08T08:50:55Z,@tarihaltari7692,PK Pramono Rano smga memimpin jkt,0,TV One
2024-10-08T08:05:05Z,@makarobarus4079,Dharma Kun Yes❤<br>Salam hormat warga DKJ ✌,0,TV One
2024-10-08T07:00:47Z,@samueladiwijayanto9736,Sering bahas Global² trs. Jadi kepikiran teori² konspirasi😅 kususe 02 nih yg sering pakai teori ini. Jakarta akan kek mana. 😮,0,TV One
2024-10-08T07:00:24Z,@DavidIskandar-bt7er,01 lebih jelas dan terstruktur. . Semoga ridho jadi pemimpin Jakarta yg amanah dan bermanfaat untuk warga Jakarta,0,TV One
2024-10-08T07:25:06Z,@franzsihotang454,Milih Pasukan mulyono ya 😂,0,TV One
2024-10-11T03:40:45Z,@ipeeending7504,Jelas apanya ...program bansos doang....😂😂😂,0,TV One
2024-10-14T02:55:44Z,@ferrysetiawan1594,Ane warga Jkt pilih <br>no.1 aja dah...,0,TV One
2024-10-08T06:55:04Z,@samueladiwijayanto9736,Meyakinkan paslon 3 sih. Yg lain wacana aja. Yakin profesional kerjanya 03. Mantappp,0,TV One
2024-10-08T06:14:28Z,@HeriPurnama-g4h,Gw sebagai warga Betawi asli tentunya pilih  03  menyala ABG gw doel,0,TV One
2024-10-08T05:35:47Z,@bearnesiaindonesia345,Jadi gubernur atau staf ahli bung darma?,0,TV One
2024-10-08T05:24:28Z,@teddydabidaz,Dukung bang karno buat lanjutkan si doel 😂 . Kan ada sarah dsitu 😂😂😂,0,TV One
2024-10-08T04:01:12Z,@VirgySabrian,"Yg banteng merah jangan dipilih yah, banteng kan memporak porandakan jakarta nanti",0,TV One
2024-10-08T03:57:02Z,@VirgySabrian,Rakyat jakarta pilih no 2,1,TV One
2024-10-08T03:56:07Z,@Istighomah-,"Saya bersyukur kepada Allah bahwa dia menyelamatkan saya dan kemudian saya lari dari sana. Ketika Dajjal bangun lagi, dia mengira dia telah membunuhku. simaklah MuhammadQasimDreams",0,TV One
2024-10-08T03:32:37Z,@jousafat1,No 3,0,TV One
2024-10-08T02:29:04Z,@agusrijanto3762,Dalam pemilu maupun pilkada. Semua paslon dan pendukungnya harus siap menang dan siap kalah. Itu baru demokrasi yg sebenarnya.,0,TV One
2024-10-08T01:55:28Z,@depinurhakim492,Ngga tahan Janji manisnya kebangetan 😅,0,TV One
2024-10-08T00:48:59Z,@bibi17851,Pilih yg independen..klo pilih partai berrti kita sdh menyerah dengan partai beserta seluruh oligarkinya...bodoh namanya..,0,TV One
2024-10-07T20:44:31Z,@AchmadEddo,gw bingung baru respect sama 02. tapi ditanya apa jawab apa. ga objektif:&quot;&quot;,0,TV One
2024-10-07T18:45:13Z,@binmangun634,"Program yg berbasis anggaran harus paham APBD. Memutuskan program masuk dlm apbd tdk semaunya gubernur (dprd terlibat). Sekarang ini, RAPBD sdh disusun, kapan program gubernur terpilih masuk? Artinya program/janji itu harus realistis. Yg penting, gubernur terpilih punya kemampuan/keberanian eksekusi yg pro kepentingan rakyat. Biasanya kelemahan eksekusi apabila ada benturan kepentingan, mengakomodir kepentingan kelompok2 tertentu yg bisa tdk sesuai aturan main. Kemampuan/keberanian eksekusi butuh pemimpin yg independen.",0,TV One
2024-10-07T17:39:01Z,@qwertydragon1522,"Apa jadinya klo yg awalnya hanya dibilang calon boneka, malah bener jadi pemimpin negara, gas lah",0,TV One
2024-10-09T15:46:49Z,@vooaurel3286,Pasangan yg dikatakan boneka..kita balik opininya begini :<br>Partai tau ada pasangan independent maju makanya bentuk koalisi besar utk hadapi paslon 02❤,0,TV One
2024-10-07T16:53:08Z,@titikwanda-j6v,Jakarta nu aing,0,TV One
2024-10-07T16:31:00Z,@Bukanorang666,"No 2 aja,walau ga terkenal yg pnting bukan boneka partai",0,TV One
2024-10-07T16:06:25Z,@mageladon999,Pak Dharma bagus sekali. Pak Kun seperti grogi dan canggung. Pak suswono sedikit over confidence. Sifat dr Pak Pramono ini lama2 kenapa ya sangat mirip dengan pak mahfud dan Pak Ganjar dalam debat pilpres dahulu? Apa karena berasal dari parpol yg sama ya?,0,TV One
2024-10-07T15:36:23Z,@kiraz2359,"Salut sih 02 ,bagi ak segitu sdh cukup bagus, krn Perdana wajar aja mereka Gugup yahh .. <br><br>Tpi harus cari tahu dulu, dia itu siapa sihh ??",0,TV One
2024-10-07T15:25:57Z,@s3deis,Gue coblos semua,0,TV One
2024-10-07T15:01:36Z,@sinoxGyandra,rano gassss the jak,0,TV One
2024-10-07T14:30:36Z,@infomase1,"Cagub nomor 2 unik, beri dia kesempatan.<br>1 dan 3 layaknya politisi konoha lainnya, tampaknya anda tidak akan kemana-mana😊",7,TV One
2024-10-07T14:17:33Z,@dedifirmansyah2575,Ternyata Pak Ridwan dan Pak Suswono bagus sekali. No 1 saja deh,0,TV One
2024-10-07T13:41:53Z,@kiraz2359,"Masa ketimpangan Indeks Gender , Focus ny Pendidikan, Itu mahhh Khusus Menopang Pendidikan <br><br>Indeks itu Maksudnya Ukuran Wanita Di Indonesia Jumlahny Ketimpangan , begitupun  masalah Pendidikan yg melemah atau Dan Masih Ukuran sensitive Secara Global<br><br>Bagi Aku, dri ke-3 peserta tidak Meluas Dalam Menjawabnya",0,TV One
2024-10-07T13:35:40Z,@afnysgn,"Paparan Pak Dharma paling logis, tidak pincitraan dan retorika, sudah waktunya muncul calon Independen di Indonia ini..",1,TV One
2024-10-07T12:58:46Z,@skidikakak0533,"Independen is the best,lebih memprioritaskan kepentingan rakyat..02 ❤❤❤",2,TV One
2024-10-07T12:25:27Z,@thekaka6520,Si dul tukang insinyur menyala 16% 😂,0,TV One
2024-10-07T10:16:53Z,@camaliachannel1970,01 &amp; 03 bagus program2nya.,0,TV One
2024-10-07T09:52:31Z,@pelangi2865,02 yes,0,TV One
2024-10-07T09:50:35Z,@gunawanhandoyo6607,Bang dharma ❤,3,TV One
2024-10-07T09:26:53Z,@Sijimunitravelandadventure,Pajak mana adil,0,TV One
2024-10-07T08:24:24Z,@WEWEREONCEATEAM,Males Denger Debat...Promo2 Yg Isinya Cuma Kata2...Cukup : BUKTIKAN SAJA Kerjamu !!,0,TV One
2024-10-07T08:06:17Z,@timurtragedi3603,Fix Ridwan Kamil yg menang,0,TV One
2024-10-07T07:17:50Z,@muhammadalby9007,"No 2 ngomong di skip aja, ngalar ngidul",3,TV One
2024-10-07T07:10:41Z,@masriaryanto5676,"RK mau bikin Car Free Nigh di tiap kelurahan setiap malam senin??? Dijamin sepi dah tuh pengunjungnya. Malam senin kebanyakan orang tidur lebih cepat, karena besoknya hari senin super sibuk😂😂😂",0,TV One
2024-10-07T07:08:03Z,@masriaryanto5676,RK salah tanya soal covid sama Darmakun🤭🤭🤭,0,TV One
2024-10-07T07:03:27Z,@AchmadFerdiansyah-u4w,"Tolong buat calon 02 &amp;03, debatnya liat tack record 01, bagaimana dia memimpin jawa barat",0,TV One
2024-10-10T03:57:04Z,@nonodinodindinudin7089,tidak jelas hasilnya,0,TV One
2024-10-07T06:35:02Z,@DitoHerdianto-v3y,yang penting bukan RK,0,TV One
2024-10-07T06:34:43Z,@harisa7153,Garing,0,TV One
2024-10-07T06:18:03Z,@markx7759,Janji aja teross<br>Halaaah klasik,0,TV One
2024-10-07T06:02:16Z,@rudirinaldi8824,Adab,0,TV One
2024-10-07T05:07:19Z,@mzmznasipadang,"Salut dgn Semangat Pak DP sebagai salah satu warga terbaik bangsa ,,,,dgn fasilitas yg terbatas dan mandiri wajar saja banyak kekurangan dibandingkan paslon lainnya namun tetap  semangat  sesuai dgn makna terdalam Pancasila kota yg aman dan beradab  ,,,, amanah terdalam Bapak Bangsa , semoga Pak DP dapat menduduki posisi penting dalam pemerintahan utk menjaga  Bangsa Indonesia dari serangan kekuatan asing,,,,, program yang jelas adalah internet mandiri , kartu utk membuka lap pekerjaan dan pendidikan , kesehatan yang mandiri tanpa campur tangan kekuatan asing",1,TV One
2024-10-13T12:35:27Z,@davidmaruduts1154,Namanya juga budak partai,0,TV One
2024-10-07T04:59:26Z,@moneyfree011,"Dulu waktu Jokowi jadi gubernur dan skrg presiden, waktu pertama kali luncurkan program KJP (kartu jakarta pintar) 2013, lanjut dengan KIP (kartu Indonesia pintar) dan KKS (kartu keluarga sejahtera) waktu jadi presiden, banyak orang yg kritik bahkan prabowo pada saat itu<br><br>Tapi sekarang 2 dari 3 calon gubernur justru ikutin jejak jokowi dengan program kartu juga, bahkan pasangan pram dan doel akan melanjutkan program KJP",0,TV One
2024-10-07T04:47:55Z,@picolo1679,All in coblos semua,1,TV One
2024-10-07T06:54:04Z,@christyosborne5903,Pasti anak abah yg sakit hati 😂,0,TV One
2024-10-07T04:40:24Z,@Dj.Mechanic,SALAH NYERANG PERSONAL,0,TV One
2024-10-07T04:30:16Z,@mastodelavega5216,"calon 2 dan 3 ngomongnya belibet,, gak jelas",1,TV One
2024-10-07T04:20:40Z,@JUALAN-KARPET-786,"Sekarang yg paling penting itu merubah konsep pemerintahan.. parpol batasi 2 saja.. yg lain bubarkan, maka dari situ negara bisa hemat ratusan triliun bahkan ribuan triliun tiap taun nya",0,TV One
2024-10-07T03:59:51Z,@badutstyle5511,"Paslon 01 terlihat sekali kampanyenya selalu berhubungan dengan uang.. Silaukah rakyat dng itu ? apalagi banyak pihak2 yg memegang uangnya &amp; alirannya nanti.. yakin sampai pada sasaran2nya &amp; tdk membuka peluang korupsi ?? Lalu apa penghargaan dari pemerintah terhadap RW &amp; RT yg bekerja tanpa digaji sebelumnya sekian lama?? Kami butuh pemimpin yg bener2 peduli &amp; adil ..Yg benar2 konsen pada kekurangan2 di Jkt baik ruang lingkup kecil maupun besar khususnya sumberdaya manusia.. dengan sendirinya secara akumulasi rakyatnya akan menuju kemakmuran. Lebih baik uangnya digunakan utk membuka lapangan pekerjaan.. ciptakan inovasi lapangan pekerjaan, jauh lebih bermanfaat",1,TV One
2024-10-13T12:35:03Z,@davidmaruduts1154,Namanya juga budak rakyat,0,TV One
2024-10-07T03:58:59Z,@indraoplet572,untuk calon gubernur no urut 1 kalo merasa mengurus jawa barat belum di rasa merata untuk kesejahteraan nya..kenapa tidak di bereskan dulu di jawa barat.,0,TV One
2024-10-07T03:56:48Z,@LontarAbadi,"NO 3  debat bawa contekan, gimana bisa mimpin jakarta debat aja nyontek",0,TV One
2024-10-07T03:56:47Z,@Zapraleos,"Semua orang &quot; pilihan cuma eksekusi Ahir nya yg penting ketika terpilih...titik omon tanpa kerja TDK berarti, kerja tanpa omon sangat berarti",0,TV One
2024-10-07T03:54:27Z,@Dj.Mechanic,Yg teriak orang betawi asli ga cek fakta😂😂 faktanyaTidak ada Orang Betawi asli😂,1,TV One
2024-10-07T04:39:41Z,@BimoAdhi25,Ridwan kamil domisili bandung 😂,1,TV One
2024-10-07T03:46:08Z,@lukipebrian3616,Rk,0,TV One
2024-10-07T03:31:21Z,@Dj.Mechanic,"JOB FAIR 3 BULAN SEKALI DI KANTOR KECAMATAN 😂 <br>BUKAN JOB FAIRNYA DIADAIN, TAPI TEMPAT KERJANYA ATAU MODALNYA YANG DI BANTU RAKYAT😅<br>JOBFAIR TINGGAL BUKA FORUM FB, ATAU WEB JOB..., NGAKAK😂",0,TV One
2024-10-07T03:15:59Z,@jamalitamiang3085,"Awal nya pengen golput,,tapi liat Paslon 02,,yg program nya tidak neko2 dan bukan hayalan doank,,saya yakin pilih 02 saat ini,,",4,TV One
2024-10-07T03:05:35Z,@RindaRaz,siapapun itu yang terbaik,0,TV One
2024-10-07T03:00:56Z,@fariskurniarahman3171,&quot;kenapa covid ? kenapa ngga taufik ?&quot; wkwkwkkw,0,TV One
2024-10-07T02:53:02Z,@tukularwano4272,"suswono keliatan banget yang paling lemah,lambat,lemot!coba belajar lagii deh sus sebelom naik ke stage!",0,TV One
2024-10-07T11:26:16Z,@elisaaazis446,😀😁,0,TV One
2024-10-07T02:41:41Z,@GanssFx,"<a href=""https://www.youtube.com/watch?v=UQCfLhZgu3I&amp;t=12174"">3:22:54</a> &quot;kenapa bukan taufiq? kenapa ngikutin covid?&quot;<br>bro tidak mengerti tentang konsep mutasi genetik dan penamaan berdasarkan bentuk😂",0,TV One
2024-10-07T02:36:30Z,@dianhamidah9066,RIDO yakin menang,0,TV One
2024-10-07T02:32:06Z,@anakack,Mantapp saya selaalu mendukungmu terus bang doel menanggg,1,TV One
2024-10-07T02:27:15Z,@bzyu7527,Kok DKI ? Bukannya status ibukotanya udh di cabut?,0,TV One
2024-10-07T02:22:35Z,@keanuarsenio3408,"Saya warga jakarta sangat gak logic,Pak RK mangatasi macet mau buat River way di lintasi 13 sungai cuma omon2 lah pendangkalan banjir dan sampah kali sungai  saja masih blm terselesaikan, gak logik",1,TV One
2024-10-07T02:17:23Z,@GanssFx,"sebagai anak abah sekaligus pendukung ahok 2012, gw memilih untuk golput wkwkwwk😂🤣",0,TV One
2024-10-07T02:11:26Z,@tidakmenulartular4344,dari 3 paslon misi baik tapi yang tepat untuk Jakarta sudah orientasi jauh kedepan Pak Darma kayaknya pas....deh <br>klo saya sih domisili luar DKI hanya ikut nimbrung,0,TV One
2024-10-07T02:01:27Z,@amatjendul3006,Pokoknya Pasangan Nomer 3 ok?,0,TV One
2024-10-07T01:50:39Z,@nadavrus,Sy iklaslan suara sy utk pak dharma aj deh.. ini baru pemimpin cerdas.. yg lain boneka partai menjijikan... pak dharma..❤,8,TV One
2024-10-07T01:35:28Z,@Asrimarnani,semoga menang pak🔥,0,TV One
2024-10-07T01:24:55Z,@dwicahya-c6k,"visi misi 03 membaca,,kurang geerrr,,,,,,,pasangan RIDO visi misi langsung diutarakan tanpa teks dan pasangan 02 gak nyambung debatnya,,,,,,,adab,,,adab aja yg dibahas gak tepat sasaran dengan apa yg didebatkan,,,,,RIDO the best",0,TV One
2024-10-07T01:24:35Z,@artnura,"bagus semua, biar gak bingung gue nanti mau coblos ketiga nya",0,TV One
2024-10-07T01:16:49Z,@AmanAminkah,Kartu lagi kartu lagi,0,TV One
2024-10-07T01:16:30Z,@dwicahya-c6k,"coba Audien Acara ini diberi kesempatan bertanya pada calon Gubenur biar gak monoton liat debat2,,,,itu itu aja konsepnya dan panelis langsung bertanya ke cagub bukan cuma tulisan aja",1,TV One
2024-10-07T01:02:47Z,@andreangkasa8657,"Kalo mau rakyat maju, pilih 02 yg tidak ada kepentingan partai💪🏻",8,TV One
2024-10-12T18:46:45Z,@paridsalman9,Nomer 02 baru aja debat udah gemeter apalagi ngurus jakarta wkwk,0,TV One
2024-10-13T18:14:45Z,@SofyanIlahi-xm4to,​@@paridsalman9lebih parah 01 03 bukanya ngrusin jarkarta tapi ngurusin partainya 😂😂😂😂,0,TV One
2024-10-13T18:34:03Z,@paridsalman9,"@@SofyanIlahi-xm4to kamu kira ini jaman Soekarno? Wkwk<br>Hati hati bang jangan sampai salah pilih. Gubernur DKI tahun kemarin gimana? Gagal total bang, wkwkw <br>Mas Anis mas Anis 😂😂",0,TV One
2024-10-13T18:41:01Z,@paridsalman9,"@@SofyanIlahi-xm4to partai itu penting bang, tapi yg lebih penting itu pilih partainya. Kalo gak ada sangkut paut dengan parati emang yakin bisa sekuat RK?😂😂<br>Apa mau di bantu sama rakyat aja gitu gausah sama partai? Hati hati jangan sampai ada mas Anis yg ke 2😂😂<br>Intinya jangan blunder. Berpolitik tidak dengan partai itu sama saja omong kosong😂😂😂 <br>Jangan lihat orangnya lihat kemampuannya. Tahun berapa jakarta bisa maju secara individu?? Belum pernah bang😂😂😂 emang the best sih Jokowi buat pindahin ibukota.",0,TV One
